contigName	contigLen	totalAvgDepth	L1.sorted.bam	L1.sorted.bam-var	L2.sorted.bam	L2.sorted.bam-var	L3.sorted.bam	L3.sorted.bam-var	P1.sorted.bam	P1.sorted.bam-var	P2.sorted.bam	P2.sorted.bam-var	P3.sorted.bam	P3.sorted.bam-var
NODE_9093_length_3397_cov_3.09455_ID_24080611	3397	0.728981	0	0	0	0	0	0	0.728981	0.854463	0	0	0	0
NODE_9094_length_3397_cov_3.43656_ID_24632850	3397	0.470896	0	0	0.0227903	0.0222772	0	0	0.262088	0.226718	0	0	0.186018	0.201986
NODE_9095_length_3397_cov_2.43118_ID_24644657	3397	0.693255	0	0	0.185402	0.151072	0.092701	0.0841408	0.357869	0.284704	0.0110872	0.0109676	0.0461965	0.044078
NODE_9096_length_3397_cov_3.14153_ID_24462172	3397	0.342778	0.092701	0.0841386	0	0	0	0	0	0	0.0434247	0.0415553	0.206652	0.249655
NODE_9097_length_3397_cov_2.43327_ID_24463521	3397	0.797351	0	0	0	0	0	0	0	0	0	0	0.797351	1.07535
NODE_9098_length_3396_cov_2.81054_ID_24518605	3396	0.622612	0.138632	0.119451	0	0	0.137092	0.118336	0.0924214	0.0839077	0.0924214	0.083908	0.162046	0.167867
NODE_9099_length_3396_cov_2.85453_ID_24336539	3396	0.741528	0.185767	0.241277	0.186075	0.151502	0.184535	0.15053	0	0	0.185151	0.150913	0	0
NODE_9100_length_3396_cov_3.36426_ID_29288727	3396	0.211645	0.0465188	0.0443701	0	0	0	0	0.118608	0.129843	0.0465188	0.0443688	0	0
NODE_9101_length_3396_cov_2.37803_ID_25786653	3396	4.93407	0.491066	11.0292	0.535428	16.9203	0.333025	4.17543	1.25662	80.3613	1.31701	104.612	1.00092	54.8893
NODE_9102_length_3396_cov_2.44388_ID_25719692	3396	0.184535	0	0	0	0	0	0	0	0	0	0	0.184535	0.15053
NODE_9103_length_3396_cov_2.24394_ID_24568557	3396	0.398644	0	0	0	0	0.0677757	0.0632018	0.0924214	0.0839065	0.111214	0.110584	0.127234	0.172091
NODE_9104_length_3395_cov_2.60868_ID_28543736	3395	0.506317	0	0	0.035131	0.033908	0	0	0.122034	0.130603	0.216949	0.221718	0.132203	0.114765
NODE_9105_length_3395_cov_2.15838_ID_24588966	3395	0.239445	0	0	0	0	0	0	0.0157165	0.0154748	0	0	0.223729	0.173725
NODE_9106_length_3395_cov_2.32635_ID_29261015	3395	0.424345	0.00677966	0.00673563	0.0927581	0.0841804	0	0	0.0927581	0.0841806	0.046225	0.0441014	0.185824	0.151344
NODE_9107_length_3395_cov_2.95479_ID_24695577	3395	0.621264	0.279199	0.387511	0.0117103	0.0115769	0.0206471	0.0202279	0.298613	0.303221	0	0	0.011094	0.0109734
NODE_9108_length_3395_cov_3_ID_24382937	3395	0.32265	0.00801233	0.00795064	0.0930663	0.0844338	0.0918336	0.0834247	0	0	0.12265	0.107641	0.00708783	0.00703969
NODE_9109_length_3395_cov_2.66796_ID_25100142	3395	0.673344	0.153159	0.151937	0	0	0.151002	0.128237	0.114946	0.101766	0.207088	0.182749	0.0471495	0.110911
NODE_9110_length_3395_cov_6.15749_ID_25613587	3395	0.923267	0.103544	0.0928464	0.0440678	0.0674134	0.0795069	0.0732074	0.117411	0.103657	0.345146	0.269253	0.23359	0.179081
NODE_9111_length_3394_cov_2.34501_ID_24080852	3394	0.197287	0	0	0	0	0	0	0.0927867	0.0842003	0.104501	0.10533	0	0
NODE_9112_length_3394_cov_2.62174_ID_24140279	3394	0.415536	0.0240444	0.047527	0	0	0	0	0.202528	0.173893	0.025894	0.0252321	0.16307	0.292547
NODE_9113_length_3394_cov_3.97364_ID_32551141	3394	0.390567	0.361899	0.322896	0	0	0	0	0	0	0	0	0.0286683	0.0278558
NODE_9114_length_3394_cov_4.94819_ID_24120841	3394	1.22534	0.0927867	0.0842007	0.0255857	0.0409733	0.406289	0.361562	0.365598	0.606971	0.0591862	0.0655683	0.275894	0.27754
NODE_9115_length_3394_cov_3.14855_ID_24525810	3394	0.414303	0	0	0	0	0.139026	0.11973	0.120838	0.117983	0.061344	0.0767223	0.0930949	0.0844547
NODE_9116_length_3394_cov_2.93411_ID_25363875	3394	0.95746	0.304871	0.274284	0	0	0	0	0.403822	0.621964	0.156289	0.213916	0.0924784	0.0839475
NODE_9117_length_3394_cov_24.8934_ID_25140625	3394	2.08662	0.250617	0.679999	0.0964858	0.156275	0.12947	0.314407	0.569359	1.49043	0.580456	1.51588	0.460234	2.99842
NODE_9118_length_3394_cov_2.06948_ID_24194046	3394	0.239211	0	0	0	0	0	0	0	0	0.0117139	0.0232978	0.227497	0.1943
NODE_9119_length_3393_cov_2.88226_ID_24300074	3393	0.475794	0.0925069	0.083969	0	0	0.232192	0.233233	0.0585877	0.0675106	0.0925069	0.0839714	0	0
NODE_9120_length_3393_cov_2.73427_ID_24370958	3393	0.381745	0.0931237	0.0844751	0	0	0	0	0.00955905	0.00947071	0	0	0.279063	0.25986
NODE_9121_length_3393_cov_2.47484_ID_24860854	3393	0.554117	0.0925069	0.0839734	0.0117175	0.023305	0	0	0.100524	0.090444	0.164971	0.156925	0.184397	0.242975
NODE_9122_length_3393_cov_3.19982_ID_24270333	3393	0.525439	0.0465618	0.0444065	0.199198	0.159566	0.0345359	0.0530923	0.117175	0.152215	0.00955905	0.00947076	0.118409	0.104415
NODE_9123_length_3392_cov_2.30716_ID_25840410	3392	0.424738	0.0931524	0.084498	0	0	0.0462677	0.0441405	0	0	0.185996	0.177987	0.0993214	0.0894836
NODE_9124_length_3392_cov_2.21307_ID_25409888	3392	0.400679	0.0462677	0.0441367	0	0	0.0148057	0.029403	0	0	0.246453	0.199959	0.0931524	0.0844985
NODE_9125_length_3392_cov_2.99521_ID_24398669	3392	0.556447	0	0	0	0	0.0925355	0.0840003	0	0	0.0928439	0.0842459	0.371067	0.372297
NODE_9126_length_3392_cov_2.59874_ID_25053614	3392	0.371376	0	0	0	0	0.092227	0.0837473	0	0	0.0928439	0.0842418	0.186305	0.338003
NODE_9127_length_3392_cov_73.7911_ID_32550901	3392	12.7298	1.56231	4.14421	0.789328	1.26911	1.53208	6.10922	3.58143	20.4415	2.7372	9.09953	2.52745	11.5295
NODE_9128_length_3391_cov_2.76948_ID_24394175	3391	0.490281	0	0	0.107066	0.0956344	0.0225239	0.0343664	0.0598581	0.0562931	0.00956495	0.00947639	0.291268	0.268841
NODE_9129_length_3391_cov_2.26049_ID_24969127	3391	0.595804	0	0	0.185745	0.201906	0.104906	0.105663	0.0117248	0.0233192	0.191299	0.166483	0.102129	0.0917316
NODE_9130_length_3391_cov_2.32014_ID_25548664	3391	0.690219	0.0826905	0.116617	0.211972	0.247952	0.203641	0.162223	0.05307	0.15397	0.0194384	0.0190664	0.119408	0.13234
NODE_9131_length_3391_cov_2.66307_ID_25024682	3391	0.549522	0.0598581	0.0562924	0.0928726	0.0842746	0.0246837	0.0240819	0.232336	0.178409	0.0107991	0.0106869	0.128973	0.112372
NODE_9132_length_3391_cov_2.16787_ID_25633567	3391	0.351126	0	0	0.0919469	0.083518	0.0117248	0.0233192	0.0888615	0.0809891	0.0700401	0.0651481	0.0885529	0.0807374
NODE_9133_length_3391_cov_2.97992_ID_24245351	3391	0.725393	0.138846	0.119606	0	0	0.0931811	0.0845286	0.0178957	0.0175809	0.104597	0.147392	0.370873	0.497597
NODE_9134_length_3391_cov_3.66487_ID_24219018	3391	0.609997	0	0	0	0	0.0157359	0.0154931	0.488738	0.395021	0.0931811	0.0845338	0.0123419	0.0245391
NODE_9135_length_3391_cov_2.44245_ID_24081338	3391	0.288491	0	0	0.0931811	0.0845292	0	0	0.0910213	0.0944908	0.092564	0.0840273	0.0117248	0.0233193
NODE_9136_length_3391_cov_2.42986_ID_24834440	3391	0.871644	0.0092564	0.00917365	0.111385	0.117534	0.0928726	0.0842753	0.278618	0.30476	0.169084	0.153505	0.210429	0.190265
NODE_9137_length_3391_cov_4.07314_ID_32551445	3391	0.806541	0.159827	0.22446	0.0922555	0.083773	0.0931811	0.0845328	0.0465906	0.04443	0.136069	0.11759	0.278618	0.310934
NODE_9138_length_3390_cov_3.13013_ID_24262922	3390	0.36142	0.0466049	0.0444439	0.0932099	0.167275	0	0	0.0932099	0.0845488	0	0	0.128395	0.111942
NODE_9139_length_3390_cov_2.03628_ID_25516371	3390	0.279321	0.186111	0.151521	0	0	0.0932099	0.0845532	0	0	0	0	0	0
NODE_9140_length_3390_cov_2.84888_ID_24287104	3390	1.10494	0.0574074	0.136253	0.0929012	0.26953	0.114815	0.303579	0.229012	0.218606	0.154938	0.292127	0.455864	0.960072
NODE_9141_length_3390_cov_2.67106_ID_24640884	3390	0.28179	0	0	0.0932099	0.0845505	0	0	0	0	0.186111	0.151521	0.00246914	0.0024639
NODE_9142_length_3390_cov_4.5958_ID_24191800	3390	0.788889	0	0	0	0	0	0	0.139815	0.120308	0.326235	0.268047	0.322839	0.527432
NODE_9143_length_3389_cov_3.78074_ID_24573634	3389	0.479778	0.0929299	0.0843199	0.0521766	0.0612053	0	0	0.138932	0.154872	0.0938561	0.0850728	0.101883	0.0915307
NODE_9144_length_3389_cov_2.488_ID_24250016	3389	0.227539	0.0463106	0.0441797	0	0	0	0	0.139241	0.119889	0.0419883	0.0402402	0	0
NODE_9145_length_3389_cov_2.70006_ID_25272942	3389	0.376042	0.011732	0.0233335	0.0120408	0.0118994	0.0185242	0.0360992	0.0941649	0.0853235	0.0460019	0.124809	0.193578	0.16295
NODE_9146_length_3389_cov_2.38392_ID_24746774	3389	0.614078	0.0466193	0.0444545	0.0466193	0.0444584	0.0929299	0.0843199	0.288361	0.205271	0.0932387	0.0845744	0.0463106	0.0441816
NODE_9147_length_3389_cov_2.33833_ID_24639233	3389	0.279407	0	0	0	0	0	0	0.011732	0.0233335	0.0849027	0.0777179	0.182772	0.149414
NODE_9148_length_3389_cov_2.88632_ID_24104842	3389	0.651744	0.0503242	0.0478065	0.0926212	0.0840654	0.0929299	0.0843198	0.173202	0.143247	0.0910775	0.0828114	0.15159	0.12865
NODE_9149_length_3388_cov_2.57036_ID_30043660	3388	0.329524	0.0237801	0.0349602	0.00679432	0.00674988	0.0240889	0.0352548	0.0250154	0.0243971	0.229771	0.309872	0.0200741	0.0394492
NODE_9150_length_3388_cov_2.30663_ID_25996607	3388	1.10469	0	0	0.0932674	0.169251	0	0	0	0	0.0466337	0.0444735	0.964793	0.455966
NODE_9151_length_3388_cov_14.7147_ID_26641157	3388	1.89345	0.238728	0.193531	0.261581	0.193214	0.26189	0.263791	0.272082	0.198118	0.38357	0.960645	0.475602	0.381088
NODE_9152_length_3388_cov_3.29103_ID_27524830	3388	0.828598	0.092341	0.0838402	0.0463249	0.0441972	0.214021	0.180003	0.197344	0.193662	0.278567	0.207821	0	0
NODE_9153_length_3388_cov_3.9559_ID_24166197	3388	0.487029	0.0105003	0.0103935	0.0932674	0.0845934	0.181902	0.228558	0	0	0.108091	0.0964406	0.0932674	0.0845938
NODE_9154_length_3388_cov_2.45185_ID_24151372	3388	0.475293	0.0237801	0.0232209	0	0	0	0	0.0580605	0.0547075	0.196726	0.158072	0.196726	0.158073
NODE_9155_length_3388_cov_2.33183_ID_29418265	3388	0.390056	0.102224	0.0918014	0	0	0	0	0.287832	0.345299	0	0	0	0
NODE_9156_length_3388_cov_2.56256_ID_24263107	3388	0.744595	0	0	0	0	0.138975	0.1197	0.221742	0.18498	0.104694	0.105501	0.279185	0.265561
NODE_9157_length_3387_cov_2.55582_ID_25023684	3387	0.586654	0.0315107	0.0391798	0.0105036	0.0103964	0.0376892	0.0727447	0.0747606	0.0691928	0.094532	0.322952	0.337658	0.48762
NODE_9158_length_3387_cov_2.23649_ID_24108056	3387	0.413346	0.0466481	0.0444875	0.104109	0.0932964	0.0701267	0.0652278	0.11245	0.140625	0.0658017	0.0806511	0.0142107	0.0140131
NODE_9159_length_3387_cov_2.0093_ID_24316879	3387	0.409021	0	0	0.0466481	0.0444866	0.0929873	0.0843669	0.0540624	0.0511557	0.155082	0.170008	0.060241	0.070227
NODE_9160_length_3387_cov_2.7584_ID_29598173	3387	0.724745	0	0	0	0	0	0	0	0	0	0	0.724745	0.996785
NODE_9161_length_3387_cov_2.89946_ID_24520176	3387	0.371949	0.0929873	0.0843646	0.0932963	0.0846132	0	0	0.0929873	0.0843613	0	0	0.0926784	0.084107
NODE_9162_length_3425_cov_3.15516_ID_29007766	3425	0.59084	0.0259542	0.0252883	0.020458	0.0200457	0	0	0.367328	0.268514	0.0375573	0.0361585	0.139542	0.120105
NODE_9163_length_3387_cov_2.21699_ID_28435016	3387	0.345999	0.185975	0.15143	0.0466481	0.0444914	0	0	0.0132839	0.0131113	0.047266	0.0574059	0.0528267	0.0500521
NODE_9164_length_3387_cov_3.72569_ID_24253021	3387	0.388323	0.0240964	0.0352652	0.00957677	0.00948782	0.105344	0.106639	0	0	0.0123571	0.0122081	0.236948	0.285312
NODE_9165_length_3386_cov_2.24407_ID_29720760	3386	0.200247	0.0933251	0.0846342	0.00618047	0.00614412	0.0540791	0.0511739	0	0	0	0	0.0466625	0.0444992
NODE_9166_length_3386_cov_1.8568_ID_26139935	3386	0.535229	0	0	0	0	0	0	0	0	0	0	0.535229	0.346526
NODE_9167_length_3386_cov_1.78175_ID_24202304	3386	0.207973	0	0	0.0933251	0.0846343	0	0	0.0352287	0.0339987	0.0550062	0.051993	0.0244129	0.036807
NODE_9168_length_3386_cov_2.67037_ID_24153723	3386	0.65204	0	0	0.0930161	0.084396	0.092707	0.0841444	0.0933251	0.0846395	0.279666	0.237366	0.0933251	0.0846395
NODE_9169_length_3386_cov_2.77544_ID_24554080	3386	0.151731	0.00185414	0.00185128	0	0	0	0	0.0930161	0.0843942	0.0463535	0.0442205	0.0105068	0.0103998
NODE_9170_length_3385_cov_2.47117_ID_24621853	3385	0.372488	0	0	0.0930448	0.084419	0.0933539	0.0846729	0.0933539	0.0846731	0.0927357	0.0841649	0	0
NODE_9171_length_3385_cov_2.26006_ID_24630301	3385	0.36136	0.0933539	0.0846672	0.0930448	0.0844171	0	0	0.0930448	0.0844178	0.0819165	0.0752329	0	0
NODE_9172_length_3385_cov_2.55045_ID_24652815	3385	0.579907	0.0933539	0.0846656	0.0930448	0.084419	0.0587326	0.0552997	0.222875	0.1813	0.0655332	0.0612554	0.0463679	0.0442327
NODE_9173_length_3385_cov_7.94505_ID_32551185	3385	1.0204	0.268006	0.196247	0.0927357	0.0841667	0.109737	0.0977273	0.252241	0.258558	0.157651	0.205183	0.140031	0.166222
NODE_9174_length_3385_cov_3.6039_ID_24454299	3385	0.858114	0.22102	0.172218	0.231839	0.322864	0.0559505	0.0528342	0.0930448	0.145024	0	0	0.25626	0.29517
NODE_9175_length_3384_cov_9.42776_ID_26695506	3384	1.17842	0.0466914	0.0445258	0.160792	0.146115	0.195114	0.181224	0.0933828	0.0846863	0.180581	0.193183	0.501855	0.671971
NODE_9176_length_3419_cov_2.25473_ID_27085616	3419	0.468033	0	0	0.0116244	0.0231215	0	0	0.206791	0.198352	0.229428	0.446104	0.0201897	0.0387586
NODE_9177_length_3384_cov_2.9204_ID_26153735	3384	0.662338	0	0	0.0930736	0.0844376	0	0	0.186147	0.151537	0.0930736	0.084438	0.290043	0.285781
NODE_9178_length_3384_cov_3.59417_ID_30633684	3384	0.812925	0.139765	0.120265	0.0930736	0.0844387	0.0337044	0.0517511	0.243352	0.260891	0.168522	0.191498	0.134508	0.116455
NODE_9179_length_3384_cov_2.36017_ID_24252320	3384	0.423624	0.0117502	0.0233691	0	0	0.0933828	0.0846901	0.116883	0.17378	0.0930736	0.08444	0.108534	0.11225
NODE_9180_length_3384_cov_2.75698_ID_24307938	3384	0.828386	0.278602	0.30931	0.0235003	0.0229523	0.0924552	0.0839309	0.140074	0.120492	0.293754	0.393736	0	0
NODE_9181_length_3384_cov_2.43406_ID_25119930	3384	0.530612	0.0429808	0.0411456	0	0	0.102041	0.103406	0.10637	0.108695	0.186456	0.151735	0.0927644	0.0841853
NODE_9182_length_3383_cov_2.6857_ID_25555615	3383	0.358491	0	0	0	0	0.0572224	0.0539671	0.186205	0.151577	0.115063	0.101857	0	0
NODE_9183_length_3383_cov_2.35427_ID_30936691	3383	0.579029	0	0	0	0	0.256109	0.206043	0.229818	0.213558	0	0	0.0931024	0.0844598
NODE_9184_length_3383_cov_2.37049_ID_24617802	3383	0.392205	0.0931024	0.0844596	0.00958862	0.00949959	0.00927931	0.009196	0	0	0.186823	0.15197	0.0934117	0.0847136
NODE_9185_length_3383_cov_2.42398_ID_24280775	3383	0.662852	0.0671203	0.0626331	0.0934117	0.0847136	0	0	0.144139	0.2026	0.171358	0.153793	0.186823	0.151969
NODE_9186_length_3383_cov_3.09645_ID_24253533	3383	0.74884	0	0	0.0924838	0.0839565	0.0145376	0.0143307	0.232292	0.252643	0.184968	0.150799	0.224559	0.266382
NODE_9187_length_3383_cov_4.05379_ID_24444285	3383	0.700278	0.244355	0.266376	0.0934117	0.0847133	0.163625	0.257582	0.185895	0.179844	0	0	0.012991	0.0258208
NODE_9188_length_3382_cov_2.28103_ID_24873841	3382	0.511757	0	0	0	0	0.0931312	0.0844826	0.0464109	0.0442705	0.186572	0.151812	0.185644	0.151226
NODE_9189_length_3382_cov_2.77668_ID_24440274	3382	0.246287	0	0	0.0931312	0.084481	0	0	0.139851	0.187786	0	0	0.0133045	0.0131316
NODE_9190_length_3382_cov_2.8948_ID_24171047	3382	0.514233	0	0	0	0	0	0	0.0148515	0.0146355	0	0	0.499381	0.46611
NODE_9191_length_3382_cov_2.75443_ID_24654915	3382	0.456993	0	0	0	0	0	0	0.340347	0.567513	0.116646	0.122264	0	0
NODE_9192_length_3382_cov_2.93658_ID_24211869	3382	0.672649	0	0	0	0	0	0	0.315285	0.250618	0.10922	0.115894	0.248144	0.18663
NODE_9193_length_3381_cov_3.08148_ID_24108554	3381	0.768802	0.0185701	0.0182303	0.186011	0.151458	0.0108326	0.0107185	0.0588053	0.0553658	0.110492	0.0983138	0.384092	0.3896
NODE_9194_length_3381_cov_3.3202_ID_24240870	3381	0.710616	0.0885175	0.0807071	0.18632	0.151656	0.09316	0.0845012	0.0294027	0.028547	0.0916125	0.083245	0.221603	0.172545
NODE_9195_length_3381_cov_2.34967_ID_24511823	3381	0.790467	0	0	0.0758279	0.0701023	0.278242	0.27022	0.18663	0.151843	0.110183	0.172381	0.139585	0.132514
NODE_9196_length_3381_cov_2.14101_ID_27932835	3381	0.524296	0	0	0.0117611	0.0233901	0.18663	0.151843	0.09316	0.0845035	0.0464253	0.0442828	0.18632	0.166515
NODE_9197_length_3381_cov_2.46813_ID_24729076	3381	0.316001	0.104921	0.106328	0.0467348	0.0445624	0.0711854	0.0661387	0	0	0	0	0.09316	0.0845026
NODE_9198_length_3381_cov_3.40259_ID_24536010	3381	1.02228	0.188796	0.28385	0.0377592	0.0363452	0.0117611	0.023391	0.425255	1.44379	0.0727329	0.204935	0.28598	1.36515
NODE_9199_length_3381_cov_3.62928_ID_24362269	3381	0.958836	0.149799	0.21037	0.173321	0.607093	0.116373	0.125778	0.36026	1.26963	0.100588	0.149334	0.0584958	0.120723
NODE_9200_length_3380_cov_3.18797_ID_24116550	3380	0.473684	0	0	0	0	0.186997	0.339125	0.151084	0.128298	0	0	0.135604	0.117254
NODE_9201_length_3380_cov_3.99368_ID_24833552	3380	0.982353	0.280186	0.461885	0.301238	0.484915	0.231889	0.266741	0	0	0.0758514	0.0794099	0.0931889	0.0845388
NODE_9202_length_3380_cov_2.66256_ID_24201286	3380	0.189164	0	0	0.0931889	0.0845386	0.0235294	0.0229861	0.0606811	0.0570164	0.0117647	0.0233975	0	0
NODE_9203_length_3379_cov_2.54783_ID_24859213	3379	0.635181	0	0	0.140291	0.186938	0.187055	0.152117	0.301951	0.250501	0.00588417	0.00585136	0	0
NODE_9204_length_3379_cov_2.52046_ID_29371869	3379	0.335708	0.0935274	0.0848125	0.0467637	0.0445873	0	0	0	0	0	0	0.195417	0.229782
NODE_9205_length_3379_cov_2.9299_ID_24345092	3379	0.402292	0.0489316	0.0465528	0	0	0	0	0.166925	0.139102	0	0	0.186435	0.151726
NODE_9206_length_3379_cov_2.23947_ID_24101728	3379	0.548467	0.0117683	0.0234044	0	0	0.198823	0.259097	0.0114587	0.0113294	0.233199	0.178873	0.0932177	0.0845573
NODE_9207_length_3378_cov_2.48841_ID_25138289	3378	0.478625	0.0932466	0.0845786	0	0	0.0108426	0.0107286	0.261152	0.338041	0.0693928	0.0645975	0.0439901	0.0860595
NODE_9208_length_3378_cov_2.87782_ID_24082383	3378	0.666357	0	0	0.0464684	0.0443295	0.0929368	0.0843255	0.0467782	0.0445983	0.106568	0.108253	0.373606	0.375392
NODE_9209_length_3378_cov_2.93349_ID_24287996	3378	0.346035	0.0151797	0.0149537	0.0963445	0.0870885	0	0	0.0130112	0.0128448	0.221499	0.18427	0	0
NODE_9210_length_3378_cov_3.04995_ID_24082494	3378	0.401177	0.0467782	0.0446037	0.0467782	0.0445982	0.104709	0.0937737	0	0	0.123296	0.108126	0.0796159	0.0732945
NODE_9211_length_3378_cov_2.36985_ID_24141663	3378	0.420384	0.186803	0.239356	0.0932466	0.0845788	0	0	0	0	0	0	0.140335	0.146089
NODE_9212_length_3378_cov_2.89467_ID_24243097	3378	0.326518	0	0	0.0467782	0.0445991	0	0	0.0932466	0.0845799	0.0929368	0.0843254	0.0935564	0.0848333
NODE_9213_length_3378_cov_2.78243_ID_24082508	3378	0.683086	0.467782	0.419489	0	0	0.0935564	0.0848313	0.00619579	0.0061593	0.0935564	0.0848319	0.021995	0.0388705
NODE_9214_length_3377_cov_3.49639_ID_24146879	3377	1.0189	0	0	0	0	0	0	0.511931	0.416711	0.390456	0.485444	0.116517	0.173633
NODE_9215_length_3377_cov_2.23781_ID_26608428	3377	0.0777812	0	0	0	0	0	0	0.0120855	0.0119429	0.0192129	0.0188499	0.0464828	0.0443392
NODE_9216_length_3377_cov_2.87628_ID_24192149	3377	0.792687	0.0229315	0.034192	0	0	0.0951348	0.0861172	0.371553	0.418944	0.232724	0.178617	0.070344	0.0654126
NODE_9217_length_3377_cov_2.83474_ID_24328994	3377	0.911993	0.0932755	0.0846002	0.105051	0.105829	0	0	0.237372	0.220755	0.186241	0.151606	0.290053	0.205981
NODE_9218_length_3377_cov_2.48856_ID_24985474	3377	0.327239	0	0	0.0467927	0.0446162	0.233654	0.239238	0.0467927	0.0446119	0	0	0	0
NODE_9219_length_3377_cov_2.51595_ID_26178639	3377	0.139448	0.0926557	0.0840924	0.0467927	0.0446168	0	0	0	0	0	0	0	0
NODE_9220_length_3377_cov_2.67429_ID_24082522	3377	0.709947	0.0935854	0.0848539	0.0920359	0.0835956	0.0167338	0.0331981	0.114967	0.101779	0.102882	0.0923262	0.289743	0.301936
NODE_9221_length_3377_cov_2.78567_ID_25700625	3377	1.06167	0.174465	0.144067	0.228076	0.545601	0.0731329	0.322619	0.257515	1.50934	0.10753	0.24602	0.220948	0.423893
NODE_9222_length_3377_cov_2.9696_ID_24165614	3377	0.355129	0.102882	0.185298	0	0	0.0997831	0.102871	0.0281996	0.0708094	0.0316083	0.0485942	0.0926557	0.0840921
NODE_9223_length_3376_cov_3.13279_ID_25471561	3376	0.452263	0.0929944	0.0843704	0.186609	0.15183	0.0468072	0.0446304	0	0	0	0	0.125852	0.206801
NODE_9224_length_3376_cov_2.64378_ID_24438599	3376	0.479851	0	0	0	0	0	0	0.0130192	0.0128531	0	0	0.466832	0.632216
NODE_9225_length_3386_cov_2.95694_ID_25341847	3386	0.27534	0	0	0	0	0	0	0.0930161	0.084399	0.0766378	0.0707876	0.105686	0.106911
NODE_9226_length_3376_cov_6.7025_ID_25544236	3376	0.527588	0.0936144	0.0848731	0.0598264	0.056268	0	0	0.207688	0.187547	0.0378177	0.0363978	0.128642	0.230576
NODE_9227_length_3376_cov_3.6757_ID_24491407	3376	0.407626	0.0743955	0.0688845	0	0	0.146931	0.160723	0.0468072	0.0446359	0	0	0.139492	0.120073
NODE_9228_length_3375_cov_3.26988_ID_24839566	3375	0.255504	0.0917829	0.0833843	0	0	0.012093	0.0119497	0.0930233	0.0844018	0.0586047	0.0551867	0	0
NODE_9229_length_3375_cov_2.46596_ID_25042603	3375	0.657364	0.0468217	0.0446471	0.00620155	0.0123682	0.205271	0.200404	0.2	0.160051	0	0	0.19907	0.165696
NODE_9230_length_3375_cov_2.58855_ID_24297211	3375	0.387597	0.0468217	0.0446458	0	0	0	0	0	0	0.185426	0.151093	0.155349	0.13126
NODE_9231_length_3417_cov_2.93886_ID_25530558	3417	0.923477	0.063667	0.104951	0.0731558	0.428526	0.161922	0.470118	0.440159	0.306499	0.0924395	0.0839203	0.0921335	0.0836664
NODE_9232_length_3374_cov_2.46761_ID_24724111	3374	0.291563	0.0933623	0.0846764	0	0	0.0852978	0.0780468	0.0058933	0.00586022	0	0	0.10701	0.109235
NODE_9233_length_3374_cov_387.535_ID_24110999	3374	199.162	40.4755	47.5588	41.2472	42.5927	43.8505	53.9094	23.986	30.2637	23.393	31.2979	26.2097	23.8642
NODE_9234_length_3374_cov_4.23802_ID_24284949	3374	1.00217	0.304591	0.312405	0.0930521	0.084424	0.37469	0.429834	0	0	0.208437	0.165048	0.021402	0.0209502
NODE_9235_length_3374_cov_2.73245_ID_29477099	3374	0.559864	0	0	0.0927419	0.0841679	0	0	0.0933623	0.0846785	0.373759	0.312328	0	0
NODE_9236_length_3373_cov_2.69831_ID_24465715	3373	0.105182	0.0927707	0.0841899	0	0	0.0124108	0.0246746	0	0	0	0	0	0
NODE_9237_length_3373_cov_2.43219_ID_24752556	3373	0.556935	0.0583307	0.0673601	0.139932	0.120396	0.0927707	0.0841899	0.0449891	0.0628448	0.127831	0.11648	0.093081	0.084443
NODE_9238_length_3373_cov_2.24352_ID_25247590	3373	0.592616	0	0	0	0	0	0	0	0	0	0	0.592616	0.55498
NODE_9239_length_3373_cov_4.05515_ID_24122312	3373	0.888923	0.187403	0.152333	0.187403	0.152333	0.186782	0.151939	0.0468508	0.0446716	0.0937015	0.0849526	0.186782	0.151938
NODE_9240_length_3415_cov_2.71609_ID_25558683	3415	0.298315	0.0921899	0.0837163	0.0128637	0.0255701	0.0891271	0.0812083	0	0	0.0116386	0.0231504	0.0924962	0.083963
NODE_9241_length_3373_cov_3.96022_ID_31957290	3373	0.725101	0	0	0.176854	0.145625	0.147378	0.154875	0.114179	0.295487	0.139932	0.12039	0.146758	0.251275
NODE_9242_length_3373_cov_63.1251_ID_29353530	3373	9.16351	0.762954	2.89724	1.06454	2.5849	1.43065	2.66928	2.32547	7.47288	1.89327	5.63417	1.68663	5.27917
